"","deed","url"
"813","Petition of William Pressey, 1 July 1862","https://civilwardc.org/texts/petitions/cww.00820.html"
"814","Petition of William S. Johnston, 1 July 1862","https://civilwardc.org/texts/petitions/cww.00828.html"
"815","Petition of Benjamin H. Clements, 1 July 1862","https://civilwardc.org/texts/petitions/cww.00819.html"
"816","Petition of David A. Watterston, 1 July 1862","https://civilwardc.org/texts/petitions/cww.00826.html"
"817","Petition of Thomas Lyddane, 1 July 1862","https://civilwardc.org/texts/petitions/cww.00835.html"
"818","Petition of Rebecca S. Harrison, 1 July 1862","https://civilwardc.org/texts/petitions/cww.00832.html"
"819","Petition of Mary Johnston, 1 July 1862","https://civilwardc.org/texts/petitions/cww.00827.html"
"820","Petition of William Jones, 1 July 1862","https://civilwardc.org/texts/petitions/cww.00815.html"
"821","Petition of Jane Johnston, 1 July 1862","https://civilwardc.org/texts/petitions/cww.00830.html"
"822","Petition of John A. Ruff, 1 July 1862","https://civilwardc.org/texts/petitions/cww.00831.html"
"823","Petition of William S. Johnston, 1 July 1862","https://civilwardc.org/texts/petitions/cww.00829.html"
"824","Petition of Samuel Higgins, 1 July 1862","https://civilwardc.org/texts/petitions/cww.00821.html"
"825","Petition of James W. McDaniel, 1 July 1862","https://civilwardc.org/texts/petitions/cww.00834.html"
"826","Petition of James W. Fling, 2 July 1862","https://civilwardc.org/texts/petitions/cww.00837.html"
"827","Petition of Joseph Holt, 2 July 1862","https://civilwardc.org/texts/petitions/cww.00836.html"
"828","Petition of Mahlon Falconer, 2 July 1862","https://civilwardc.org/texts/petitions/cww.00839.html"
"829","Petition of Dorothy Williams, 2 July 1862","https://civilwardc.org/texts/petitions/cww.00838.html"
"830","Petition of Henry Naylor as Trustee Under the Will of
                    John L. Brightwell, 3 July 1862","https://civilwardc.org/texts/petitions/cww.00841.html"
"831","Petition of Thomas C. Bowie, 3 July 1862","https://civilwardc.org/texts/petitions/cww.00840.html"
"832","Petition of Edwin Wallace, Eliza Wallace, Mary Wallace,
                    William Wallace, Roberta A. Robinson, & Emma Williams, 4 July 1862","https://civilwardc.org/texts/petitions/cww.00965.html"
"833","Petition of Richard Smyth Chilton, 5 July 1862","https://civilwardc.org/texts/petitions/cww.00843.html"
"834","Petition of Eleanor H. Callis, 5 July 1862","https://civilwardc.org/texts/petitions/cww.00846.html"
"835","Petition of William Brown, 5 July 1862","https://civilwardc.org/texts/petitions/cww.00845.html"
"836","Petition of James L. Barbour, 5 July 1862","https://civilwardc.org/texts/petitions/cww.00844.html"
"837","Petition of Christopher S. O'Hare, 7 July 1862","https://civilwardc.org/texts/petitions/cww.00850.html"
"838","Petition of Susan M. Burche, 7 July 1862","https://civilwardc.org/texts/petitions/cww.00853.html"
"839","Petition of Ellen J. King, 7 July 1862","https://civilwardc.org/texts/petitions/cww.00852.html"
"840","Petition of Lorenzo Thomas, 7 July 1862","https://civilwardc.org/texts/petitions/cww.00847.html"
"841","Petition of James H. Fowler, 7 July 1862","https://civilwardc.org/texts/petitions/cww.00851.html"
"842","Petition of George Parker & Thomas Parker, 7 July
                    1862","https://civilwardc.org/texts/petitions/cww.00849.html"
"843","Petition of Abel G. Davis, 7 July 1862","https://civilwardc.org/texts/petitions/cww.00855.html"
"844","Petition of Simeon M. Johnson, 7 July 1862","https://civilwardc.org/texts/petitions/cww.00848.html"
"845","Petition of William E. Howard, 7 July 1862","https://civilwardc.org/texts/petitions/cww.00854.html"
"846","Petition of Robert M. Sutton, 8 July 1862","https://civilwardc.org/texts/petitions/cww.00863.html"
"847","Petition of Sarah E. Sollers, 8 July 1862","https://civilwardc.org/texts/petitions/cww.00861.html"
"848","Petition of George J. Johsnon, 8 July 1862","https://civilwardc.org/texts/petitions/cww.00862.html"
"849","Petition of John H. Smoot, 8 July 1862","https://civilwardc.org/texts/petitions/cww.00860.html"
"850","Petition of William B. Jones, 8 July 1862","https://civilwardc.org/texts/petitions/cww.00859.html"
"851","Petition of Charles Homiller, 8 July 1862","https://civilwardc.org/texts/petitions/cww.00857.html"
"852","Petition of Horace Sprigg, 8 July 1862","https://civilwardc.org/texts/petitions/cww.00856.html"
"853","Petition of Erastus M. Chassin, 9 July 1862","https://civilwardc.org/texts/petitions/cww.00875.html"
"854","Petition of Joseph Weaver, 9 July 1862","https://civilwardc.org/texts/petitions/cww.00873.html"
"855","Petition of Elizabeth Williams, 9 July 1862","https://civilwardc.org/texts/petitions/cww.00866.html"
"856","Petition of Lizzie R. Nailor, 9 July 1862","https://civilwardc.org/texts/petitions/cww.00865.html"
"857","Petition of Arian Tweedy, 9 July 1862","https://civilwardc.org/texts/petitions/cww.00877.html"
"858","Petition of Elisha Jones, 9 July 1862","https://civilwardc.org/texts/petitions/cww.00868.html"
"859","Petition of Ariana J. Lyles, 9 July 1862","https://civilwardc.org/texts/petitions/cww.00867.html"
"860","Petition of Alison Nailor, Jr., 9 July 1862","https://civilwardc.org/texts/petitions/cww.00864.html"
"861","Petition of Alexander McD. Davis and Martha A. Davis, 9 July 1862","https://civilwardc.org/texts/petitions/cww.00878.html"
"862","Petition of William J. Williams, 9 July 1862","https://civilwardc.org/texts/petitions/cww.00876.html"
"863","Petition of Rebecca S. Weaver, 9 July 1862","https://civilwardc.org/texts/petitions/cww.00874.html"
"864","Petition of James L. Addison, 9 July 1862","https://civilwardc.org/texts/petitions/cww.00869.html"
"865","Petition of Catharine Chisholm, 9 July 1862","https://civilwardc.org/texts/petitions/cww.00871.html"
"866","Petition of Elizabeth Goszler, 9 July 1862","https://civilwardc.org/texts/petitions/cww.00870.html"
"867","Petition of Joseph Weaver and Thomas Weaver, 9 July 1862","https://civilwardc.org/texts/petitions/cww.00872.html"
"868","Petition of Joseph S. Wilson, 11 July 1862","https://civilwardc.org/texts/petitions/cww.00890.html"
"869","Petition of Eliza M. Mosher, 11 July 1862","https://civilwardc.org/texts/petitions/cww.00885.html"
"870","Petition of Ignatius Fenwick Young, 11 July 1862","https://civilwardc.org/texts/petitions/cww.00889.html"
"871","Petition of John B. Semmes, 11 July 1862","https://civilwardc.org/texts/petitions/cww.00884.html"
"872","Petition of Anna M. Hamilton, 11 July 1862","https://civilwardc.org/texts/petitions/cww.00881.html"
"873","Petition of Egbert Thompson, 11 July 1862","https://civilwardc.org/texts/petitions/cww.00618.html"
"874","Petition of Thomas C. Magruder, 11 July 1862","https://civilwardc.org/texts/petitions/cww.00891.html"
"875","Petition of Harriet E. Muncaster and Julian Magruder, 11 July 1862","https://civilwardc.org/texts/petitions/cww.00882.html"
"876","Petition of Columbus Alexander, 11 July 1862","https://civilwardc.org/texts/petitions/cww.00893.html"
"877","Petition of Martha E. Nixon, 11 July 1862","https://civilwardc.org/texts/petitions/cww.00895.html"
"878","Petition of Eleanor B. M. Hilleary and William H. Tuck, 11 July 1862","https://civilwardc.org/texts/petitions/cww.00880.html"
"879","Petition of Cornelius S. Wildman, 11 July 1862","https://civilwardc.org/texts/petitions/cww.00887.html"
"880","Petition of Charles E. Mix, 11 July 1862","https://civilwardc.org/texts/petitions/cww.00896.html"
"881","Petition of John W. Clarke, 11 July 1862","https://civilwardc.org/texts/petitions/cww.00894.html"
"882","Petition of Thomas H. Nelson, 11 July 1862","https://civilwardc.org/texts/petitions/cww.00892.html"
"883","Petition of Eliza Beston, 11 July 1862","https://civilwardc.org/texts/petitions/cww.00888.html"
"884","Petition of Eleanor B. M. Hilleary, 11 July 1862","https://civilwardc.org/texts/petitions/cww.00879.html"
"885","Petition of Theodore Mosher, 11 July 1862","https://civilwardc.org/texts/petitions/cww.00886.html"
"886","Petition of George W. Hopkins, 11 July 1862","https://civilwardc.org/texts/petitions/cww.00883.html"
"887","Petition of Eleanor H. Brauner, 12 July 1862","https://civilwardc.org/texts/petitions/cww.00908.html"
"888","Petition of Mary A. Holmead, 12 July 1862","https://civilwardc.org/texts/petitions/cww.00899.html"
"889","Petition of Landon W. Worthington, 12 July 1862","https://civilwardc.org/texts/petitions/cww.00897.html"
"890","Petition of James Selden, 12 July 1862","https://civilwardc.org/texts/petitions/cww.00909.html"
"891","Petition of Edmund Fitzhugh and Cora Fitzhugh, 12 July
                    1862","https://civilwardc.org/texts/petitions/cww.00907.html"
"892","Petition of Abraham F. Kimmell, 12 July 1862","https://civilwardc.org/texts/petitions/cww.00902.html"
"893","Petition of Thomas Murphy, 12 July 1862","https://civilwardc.org/texts/petitions/cww.00900.html"
"894","Petition of Caroline Lashley, Matilda Lloyd, Samuel E. Douglass, and Elizabeth E. Wheeler, 12 July 1862","https://civilwardc.org/texts/petitions/cww.00903.html"
"895","Petition of Nancy Woodland, 12 July 1862","https://civilwardc.org/texts/petitions/cww.00910.html"
"896","Petition of Samuel Cooper, 12 July 1862","https://civilwardc.org/texts/petitions/cww.00904.html"
"897","Petition of Susan W. Harris, 12 July 1862","https://civilwardc.org/texts/petitions/cww.00912.html"
"898","Petition of Robert Bowie, 12 July 1862","https://civilwardc.org/texts/petitions/cww.00914.html"
"899","Petition of Thomas Brown, 12 July 1862","https://civilwardc.org/texts/petitions/cww.00898.html"
"900","Petition of Ann R. O'Neale, 12 July 1862","https://civilwardc.org/texts/petitions/cww.00905.html"
"901","Petition of Sophia Baker, 12 July 1862","https://civilwardc.org/texts/petitions/cww.00911.html"
"902","Petition of William Cammack, 12 July 1862","https://civilwardc.org/texts/petitions/cww.00906.html"
"903","Petition of William A. Marks, 12 July 1862","https://civilwardc.org/texts/petitions/cww.00913.html"
"904","Petition of Mary A. Edmonston, 12 July 1862","https://civilwardc.org/texts/petitions/cww.00901.html"
"905","Petition of Eliza Dashiell, 14 July 1862","https://civilwardc.org/texts/petitions/cww.00922.html"
"906","Petition of Joshua Peirce, 14 July 1862","https://civilwardc.org/texts/petitions/cww.00929.html"
"907","Petition of Catharine McKnight, 14 July 1862","https://civilwardc.org/texts/petitions/cww.00928.html"
"908","Petition of Charlotte Maria Dawes, 14 July 1862","https://civilwardc.org/texts/petitions/cww.00920.html"
"909","Petition of Catharine Bates, 14 July 1862","https://civilwardc.org/texts/petitions/cww.00921.html"
"910","Petition of Harrison Wallace, 14 July 1862 ","https://civilwardc.org/texts/petitions/cww.00918.html"
"911","Petition of Charles Edmonston, 14 July 1862 ","https://civilwardc.org/texts/petitions/cww.00923.html"
"912","Petition of Rachel Brown, 14 July 1862","https://civilwardc.org/texts/petitions/cww.00924.html"
"913","Petition of Phoebe P. Dulaney and Rosa R. Dulaney, 14 July 1862","https://civilwardc.org/texts/petitions/cww.00932.html"
"914","Petition of Alanson Morehouse, 14 July 1862","https://civilwardc.org/texts/petitions/cww.00927.html"
"915","Petition of Greenberry M. Watkins, 14 July 1862","https://civilwardc.org/texts/petitions/cww.00926.html"
"916","Petition of Henry E. Marks, 14 July 1862","https://civilwardc.org/texts/petitions/cww.00919.html"
"917","Petition of Henry Tolson, 14 July 1862","https://civilwardc.org/texts/petitions/cww.00925.html"
"918","Petition of Sarah M. Holcomb, guardian of Florence Holcomb, 14 July 1862","https://civilwardc.org/texts/petitions/cww.00931.html"
"919","Petition of Josiah Burgess, 14 July 1862","https://civilwardc.org/texts/petitions/cww.00916.html"
"920","Petition of Caroline R. Dulaney, 14 July 1862","https://civilwardc.org/texts/petitions/cww.00933.html"
"921","Petition of Thomas T. Barnes, 14 July 1862","https://civilwardc.org/texts/petitions/cww.00945.html"
"922","Petition of Truman Lynch, 14 July 1862","https://civilwardc.org/texts/petitions/cww.00930.html"
"923","Petition of Sarah A. Stone, 14 July 1862","https://civilwardc.org/texts/petitions/cww.00915.html"
"924","Petition of Ann E. Jones, 15 July 1862","https://civilwardc.org/texts/petitions/cww.00955.html"
"925","Petition of Joseph H. Bradley, 15 July 1862","https://civilwardc.org/texts/petitions/cww.00941.html"
"926","Petition of Ellen J. Abbot, 15 July 1862","https://civilwardc.org/texts/petitions/cww.00960.html"
"927","Petition of John Frederick May, 15 July 1862","https://civilwardc.org/texts/petitions/cww.00964.html"
"928","Petition of Luther O. Sullivan and Samuel S. Williams,
                    15 July 1862","https://civilwardc.org/texts/petitions/cww.00934.html"
"929","Petition of Thomas P. Trott, 15 July 1862","https://civilwardc.org/texts/petitions/cww.00935.html"
"930","Petition of Dennis Johnston, 15 July 1862","https://civilwardc.org/texts/petitions/cww.00938.html"
"931","Petition of A. Thomas Bradley, 15 July 1862","https://civilwardc.org/texts/petitions/cww.00942.html"
"932","Petition of Albert B. Berry, 15 July 1862","https://civilwardc.org/texts/petitions/cww.00962.html"
"933","Petition of Elizabeth Bohrer, 15 July 1862","https://civilwardc.org/texts/petitions/cww.00954.html"
"934","Petition of Virginia Scott, 15 July 1862","https://civilwardc.org/texts/petitions/cww.00936.html"
"935","Petition of Mary A. Smith, 15 July 1862","https://civilwardc.org/texts/petitions/cww.00943.html"
"936","Petition of Ann Sheehy, 15 July 1862","https://civilwardc.org/texts/petitions/cww.00957.html"
"937","Petition of Eugenia Sweeny, 15 July 1862","https://civilwardc.org/texts/petitions/cww.00949.html"
"938","Petition of Joseph T. Mitchell, 15 July 1862","https://civilwardc.org/texts/petitions/cww.00958.html"
"939","Petition of William Noyes, 15 July 1862","https://civilwardc.org/texts/petitions/cww.00939.html"
"940","Petition of Allison Nailor, 15 July 1862","https://civilwardc.org/texts/petitions/cww.00959.html"
"941","Petition of Thomas T. Barnes, 15 July 1862","https://civilwardc.org/texts/petitions/cww.00946.html"
"942","Petition of Virginia Bell, Esther E. Bell, and Virginia C. Bell, 15 July 1862","https://civilwardc.org/texts/petitions/cww.00953.html"
"943","Petition of Andrew P. Hoover, 15 July 1862","https://civilwardc.org/texts/petitions/cww.00950.html"
"944","Petition of Delilah Clark, 15 July 1862","https://civilwardc.org/texts/petitions/cww.00961.html"
"945","Petition of Philip R. Fendall, 15 July 1862","https://civilwardc.org/texts/petitions/cww.00940.html"
"946","Petition of Nathan Prather, 15 July 1862","https://civilwardc.org/texts/petitions/cww.00956.html"
"947","Petition of Martha E. Harris, 15 July 1862","https://civilwardc.org/texts/petitions/cww.00937.html"
"948","Petition of Robert Dick, 15 July 1862","https://civilwardc.org/texts/petitions/cww.00947.html"
"949","Petition of Susan Keene, 15 July 1862","https://civilwardc.org/texts/petitions/cww.00948.html"
"950","Petition of Matilda Hamilton, 15 July 1862","https://civilwardc.org/texts/petitions/cww.00963.html"
"951","Petition of William Wilson, 15 July 1862","https://civilwardc.org/texts/petitions/cww.00951.html"
"952","Petition of Charles Leuman, 15 July 1862","https://civilwardc.org/texts/petitions/cww.00944.html"
"953","Petition of Cornelia Baldwin, 15 July 1862","https://civilwardc.org/texts/petitions/cww.00966.html"
"954","Petition of Ann M. Washington, 15 July 1862","https://civilwardc.org/texts/petitions/cww.00952.html"
"955","Petition of Kate A. Gaither, 16 July 1862","https://civilwardc.org/texts/petitions/cww.01082.html"
"956","Petition of John C. Brashear, 16 July 1862","https://civilwardc.org/texts/petitions/cww.01081.html"
"957","Petition of Joseph C. Fearson, 17 July 1862","https://civilwardc.org/texts/petitions/cww.00700.html"
"958","Petition of Ariana Jackson, 18 July 1862","https://civilwardc.org/texts/petitions/cww.01066.html"
"959","Evidence Relating to the Petition of William Hall, 18 July 1862","https://civilwardc.org/texts/petitions/cww.01064.html"
"960","Petition of Sarah Webster, 18 July 1862","https://civilwardc.org/texts/petitions/cww.01086.html"
"961","Petition of Rosetta Gantt, 18 July 1862","https://civilwardc.org/texts/petitions/cww.01083.html"
"962","Petition of Robert W. Smoot, 18 July 1862","https://civilwardc.org/texts/petitions/cww.00289.html"
"963","Petition of Samuel Mackall, 18 July 1862","https://civilwardc.org/texts/petitions/cww.00968.html"
"964","Petition of Lois Bonzer, 18 July 1862","https://civilwardc.org/texts/petitions/cww.01063.html"
"965","Petition of Harriet Neale, 19 July 1862","https://civilwardc.org/texts/petitions/cww.01070.html"
"966","Petition of John Jackson, 19 July 1862","https://civilwardc.org/texts/petitions/cww.01065.html"
"967","Petition of Hugh McCormick, 19 July 1862","https://civilwardc.org/texts/petitions/cww.01087.html"
"968","Evidence Relating to the Petition of Anna Scott, 22 July 1862","https://civilwardc.org/texts/petitions/cww.01069.html"
"969","Evidence Relating to the Petition of Cecilia Watts, 22 July 1862","https://civilwardc.org/texts/petitions/cww.01068.html"
"970","Petition of Mary Warrington, 22 July 1862","https://civilwardc.org/texts/petitions/cww.01071.html"
"971","Petition of Dennis Thomas, 22 July 1862","https://civilwardc.org/texts/petitions/cww.01067.html"
"972","Petition of Stephen Smith, 22 July 1862","https://civilwardc.org/texts/petitions/cww.01073.html"
"973","Petition of Jesse Chinn, 23 July 1862","https://civilwardc.org/texts/petitions/cww.01076.html"
"974","Petition of Caroline Ransall, 23 July 1862","https://civilwardc.org/texts/petitions/cww.01013.html"
"975","Petition of Frank Herbert, 23 July 1862","https://civilwardc.org/texts/petitions/cww.01072.html"
"976","Petition of Orange Barber and Helen Barber, 23 July 1862","https://civilwardc.org/texts/petitions/cww.01080.html"
"977","Petition of Jackson Ogle, 23 July 1862","https://civilwardc.org/texts/petitions/cww.01059.html"
"978","Petition of William Barber, 23 July 1862","https://civilwardc.org/texts/petitions/cww.01074.html"
"979","Petition of Mary Barber and Henry Barber, 23 July 1862","https://civilwardc.org/texts/petitions/cww.01075.html"
"980","Petition of Samuel Lee, 23 July 1862","https://civilwardc.org/texts/petitions/cww.01078.html"
"981","Petition of Fatima Milton, 23 July 1862","https://civilwardc.org/texts/petitions/cww.01077.html"
"982","Petition of Anna Pinyer, 25 July 1862","https://civilwardc.org/texts/petitions/cww.01109.html"
"983","Petition of Ellen Martin, 25 July 1862","https://civilwardc.org/texts/petitions/cww.01079.html"
"984","Petition of Elizabeth Herbert, 25 July 1862","https://civilwardc.org/texts/petitions/cww.01035.html"
"985","Petition of Ann Dotson, 25 July 1862","https://civilwardc.org/texts/petitions/cww.01039.html"
"986","Petition of Charlotte Brown, 25 July 1862","https://civilwardc.org/texts/petitions/cww.00993.html"
"987","Petition of Washington Childs, 25 July 1862","https://civilwardc.org/texts/petitions/cww.01061.html"
"988","Petition of Charles Dotson, 25 July 1862","https://civilwardc.org/texts/petitions/cww.01052.html"
"989","Petition of Eleanor Addison and Henrietta Addison, 26 July 1862","https://civilwardc.org/texts/petitions/cww.01055.html"
"990","Evidence Relating to the Petition of Sarah Pinyer, 26 July 1862","https://civilwardc.org/texts/petitions/cww.01062.html"
"991","Petition of Mary Thomas, 26 July 1862","https://civilwardc.org/texts/petitions/cww.01057.html"
"992","Evidence Relating to the Petition of Coleman Smith, 26 July 1862","https://civilwardc.org/texts/petitions/cww.01058.html"
"993","Petition of Mary E. Chinn, 28 July 1862","https://civilwardc.org/texts/petitions/cww.01042.html"
"994","Petition of Martha E. Bailey, 28 July 1862","https://civilwardc.org/texts/petitions/cww.01050.html"
"995","Petition of Harry Upsher, 28 July 1862","https://civilwardc.org/texts/petitions/cww.01049.html"
"996","Petition of Lewis Howard, 28 July 1862","https://civilwardc.org/texts/petitions/cww.01044.html"
"997","Petition of Sarah Carroll, William Carroll, and Mary Carroll, 28 July 1862","https://civilwardc.org/texts/petitions/cww.01041.html"
"998","Petition of John F. Chin, 28 July 1862","https://civilwardc.org/texts/petitions/cww.01037.html"
"999","Petition of Sally Clarke, 28 July 1862","https://civilwardc.org/texts/petitions/cww.01043.html"
"1000","Evidence Relating to the Petition of Martha Harrison, 29 July 1862","https://civilwardc.org/texts/petitions/cww.01051.html"
"1001","Evidence Relating to the Petition of Caroline Patterson and Caroline M. E. Patterson, 29 July 1862","https://civilwardc.org/texts/petitions/cww.01053.html"
"1002","Petition of Nelly Gardener, 29 July 1862","https://civilwardc.org/texts/petitions/cww.00976.html"
"1003","Petition of Philip Downer, 29 July 1862","https://civilwardc.org/texts/petitions/cww.01033.html"
"1004","Petition of Richard Chambers, 29 July 1862","https://civilwardc.org/texts/petitions/cww.01046.html"
"1005","Petition of Henry Sanders, 29 July 1862","https://civilwardc.org/texts/petitions/cww.01054.html"
"1006","Petition of Charlotte Becket and Children, 29 July 1862","https://civilwardc.org/texts/petitions/cww.00967.html"
"1007","Petition of Sina Ellen Pearson, Martha Ann Hollis, Lucretia Wilson, and Sina Ellen Hollis, 29 July 1862","https://civilwardc.org/texts/petitions/cww.01023.html"
"1008","Petition of Annanias Page, 30 July 1862","https://civilwardc.org/texts/petitions/cww.01030.html"
"1009","Evidence Relating to the Petition of Patsy Jordan and Addison Webster, 30 July 1862","https://civilwardc.org/texts/petitions/cww.01040.html"
"1010","Petition of Cornelia Gray and Julius Augustus McClellen, 30 July 1862","https://civilwardc.org/texts/petitions/cww.01038.html"
"1011","Petition of Kitty Francis, 31 July 1862","https://civilwardc.org/texts/petitions/cww.01115.html"
"1012","Petition of John Nichols, 31 July 1862","https://civilwardc.org/texts/petitions/cww.01026.html"
"1013","Petition of Levinia Johnson, 1 August 1862","https://civilwardc.org/texts/petitions/cww.01105.html"
"1014","Petition of Charity Ann Mockabee, 1 August 1862","https://civilwardc.org/texts/petitions/cww.01108.html"
"1015","Petition of Lyla Cambell, George Cambell, Albert Cambell, and Mary Cambell, 1 August 1862","https://civilwardc.org/texts/petitions/cww.01034.html"
"1016","Petition of William Williams, Charlotte Smith, Mary Catharine Smith, and Ann Amelia Smith, 1 August 1862","https://civilwardc.org/texts/petitions/cww.01036.html"
"1017","Petition of Elizabeth Gilter, 1 August 1862","https://civilwardc.org/texts/petitions/cww.01031.html"
"1018","Evidence Relating to the Petition of Mary Beall, 1 August 1862","https://civilwardc.org/texts/petitions/cww.01029.html"
"1019","Petition of Lina Smith, 1 August 1862","https://civilwardc.org/texts/petitions/cww.01032.html"
"1020","Petition of Nathaniel Kane, 2 August 1862","https://civilwardc.org/texts/petitions/cww.01106.html"
"1021","Petition of Amelia Lee and Jacob Lee, 2 August 1862","https://civilwardc.org/texts/petitions/cww.01025.html"
"1022","Petition of Jane Butler, 2 August 1862","https://civilwardc.org/texts/petitions/cww.01027.html"
"1023","Petition of Jane Russell, 2 August 1862","https://civilwardc.org/texts/petitions/cww.01110.html"
"1024","Petition of Cornelius Thornton, 2 August 1862","https://civilwardc.org/texts/petitions/cww.01113.html"
"1025","Petition of Hannah A. Snowden, 5 August 1862","https://civilwardc.org/texts/petitions/cww.01020.html"
"1026","Petition of Amanda Parkes, 5 August 1862","https://civilwardc.org/texts/petitions/cww.01024.html"
"1027","Petition of Milly Cole, 6 August 1862","https://civilwardc.org/texts/petitions/cww.01104.html"
"1028","Evidence Relating to the Petition of Kate Cole, 6 August 1862","https://civilwardc.org/texts/petitions/cww.01022.html"
"1029","Petition of Mary Eliza Wright, 6 August 1862","https://civilwardc.org/texts/petitions/cww.01021.html"
"1030","Petition of Jane Rustin, 8 August 1862","https://civilwardc.org/texts/petitions/cww.01111.html"
"1031","Petition of Anthony Riley, 9 August 1862","https://civilwardc.org/texts/petitions/cww.01018.html"
"1032","Petition of Celia King, Henry King, and Lewis Williams, 9 August 1862","https://civilwardc.org/texts/petitions/cww.01019.html"
"1033","Petition of Leah Upsher, 11 August 1862","https://civilwardc.org/texts/petitions/cww.00992.html"
"1034","Petition of John Brown, 12 August 1862","https://civilwardc.org/texts/petitions/cww.01102.html"
"1035","Evidence Relating to the Petition of Henrietta Thomas, 12 August 1862","https://civilwardc.org/texts/petitions/cww.01017.html"
"1036","Letter to Withdraw the Petition of William Christian,
                    12 August 1862","https://civilwardc.org/texts/petitions/cww.00842.html"
"1037","Petition of Mary Jane Londen, 12 August 1862","https://civilwardc.org/texts/petitions/cww.01011.html"
"1038","Petition of Ellen Harrison and William H. Y. Harrison, 13 August 1862","https://civilwardc.org/texts/petitions/cww.01014.html"
"1039","Petition of Ann Kee, 13 August 1862","https://civilwardc.org/texts/petitions/cww.01016.html"
"1040","Petition of Trecy Lee, 15 August 1862","https://civilwardc.org/texts/petitions/cww.01012.html"
"1041","Petition of Ophelia Calvert, 16 August 1862","https://civilwardc.org/texts/petitions/cww.01009.html"
"1042","Petition of Maria Warren, 16 August 1862","https://civilwardc.org/texts/petitions/cww.01007.html"
"1043","Petition of Lucy Booker, 16 August 1862","https://civilwardc.org/texts/petitions/cww.01010.html"
"1044","Petition of Harriet F. Belt, 16 August 1862","https://civilwardc.org/texts/petitions/cww.01008.html"
"1045","Petition of Charity Warren, 2 September 1862","https://civilwardc.org/texts/petitions/cww.01006.html"
"1046","Petition of Mary Bell, 3 September 1862","https://civilwardc.org/texts/petitions/cww.01005.html"
"1047","Petition of Emeline Wedge, Martha Ann Elizabeth Wedge, George Washington Wedge, and Alice Virginia Thomas, 8 September 1862","https://civilwardc.org/texts/petitions/cww.00984.html"
"1048","Petition of Kitty Barbour, 10 September 1862","https://civilwardc.org/texts/petitions/cww.01088.html"
"1049","Petition of Mary Ridout, 10 September 1862","https://civilwardc.org/texts/petitions/cww.01002.html"
"1050","Petition of Caroline Lewis, 10 September 1862","https://civilwardc.org/texts/petitions/cww.01003.html"
"1051","Petition of Henrietta Waters, George Waters, Jane Waters, and Charles Waters, 10 September 1862","https://civilwardc.org/texts/petitions/cww.01000.html"
"1052","Petition of Louisa Watkins, 16 September 1862","https://civilwardc.org/texts/petitions/cww.00998.html"
"1053","Evidence Relating to the Petition of Eliza Ann Blair, 16 September 1862","https://civilwardc.org/texts/petitions/cww.00999.html"
"1054","Petition of Hector Bird and Rachel Ann Boston, 17 September 1862","https://civilwardc.org/texts/petitions/cww.00997.html"
"1055","Petition of Sophia Caroline Jones, 22 September 1862","https://civilwardc.org/texts/petitions/cww.00996.html"
"1056","Petition of Margaret Vaughn, 24 September 1862","https://civilwardc.org/texts/petitions/cww.00995.html"
"1057","Petition of Caroline Robinson, 30 September 1862","https://civilwardc.org/texts/petitions/cww.01004.html"
"1058","Petition of George Robertson, 3 October 1862","https://civilwardc.org/texts/petitions/cww.01001.html"
"1059","Petition of Teresa Ann Saffell, Ann M. Young, John T. Saffell, Richard Saffell, James L. Saffell, and Mary C. Saffell, 7 October 1862","https://civilwardc.org/texts/petitions/cww.01085.html"
"1060","Petition of Rachel Chapman, 7 October 1862","https://civilwardc.org/texts/petitions/cww.01048.html"
"1061","Petition of Ellen Cox, 13 October 1862","https://civilwardc.org/texts/petitions/cww.01047.html"
"1062","Petition of Mary A. Perry and Thomas J. Perry, 17 October 1862","https://civilwardc.org/texts/petitions/cww.01092.html"
"1063","Petition of Richard Younger, 22 October 1862","https://civilwardc.org/texts/petitions/cww.01096.html"
"1064","Petition of Sarah Ann Beckett, 29 October 1862","https://civilwardc.org/texts/petitions/cww.01045.html"
"1065","Petition of John A. Dorsey, 29 October 1862","https://civilwardc.org/texts/petitions/cww.01093.html"
"1066","Petition of Eliza Lee, 30 October 1862","https://civilwardc.org/texts/petitions/cww.01107.html"
"1067","Petition of Margaret Snowden, Emily Jane Lancaster, Lucinda Lancaster, George Snowden, Ellen Snowden, Henrietta Snowden, Laura Ross, and Sam Snowden, 31 October 1862","https://civilwardc.org/texts/petitions/cww.00983.html"
"1068","Petition of Mary Stevenson, 31 October 1862","https://civilwardc.org/texts/petitions/cww.01094.html"
"1069","Petition of John Johnson, 31 October 1862","https://civilwardc.org/texts/petitions/cww.00982.html"
"1070","Evidence Relating to the Petition of George W. Pynion, 4 November 1862","https://civilwardc.org/texts/petitions/cww.00973.html"
"1071","Petition of Julia Sprigg, 4 November 1862","https://civilwardc.org/texts/petitions/cww.00981.html"
"1072","Petition of Harriet Liveless and George W. Liveless, 11 November 1862","https://civilwardc.org/texts/petitions/cww.00980.html"
"1073","Evidence Relating to the Petition of Alice Jackson, 11 November 1862","https://civilwardc.org/texts/petitions/cww.00979.html"
"1074","Evidence Relating to the Petition of John Bell, 13 November 1862","https://civilwardc.org/texts/petitions/cww.00978.html"
"1075","Petition of Anna E. Mars, 3 December 1862","https://civilwardc.org/texts/petitions/cww.00975.html"
